tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
iid_generic,35,0.875,1,2,-0.08082015498582777,1.9695008795693605,1.2575805405838167
iid_generic,35,0.875,2,0,-0.3126712500227669,1.9406494083193113,0.9120487338828313
iid_generic,35,0.875,2,1,-0.08082015498582777,1.9695008795693605,1.2575805405838167
iid_generic,35,0.875,2,2,0.34484611196203385,1.9491081730285655,1.0126295767018432
iid_generic,36,0.9,0,0,0.4574437025019942,1.913432542372585,1.2276425283179846
iid_generic,36,0.9,0,1,0.06436702891898054,1.9313489520581504,1.3337409506803761
iid_generic,36,0.9,0,2,-0.3217221625316469,1.918154102167336,1.281233467486457
iid_generic,36,0.9,1,0,0.06436702891898054,1.9313489520581504,1.3337409506803761
iid_generic,36,0.9,1,1,0.14463374448668054,1.95024175118028,1.5134784802379626
iid_generic,36,0.9,1,2,-0.08368130515247672,1.9364634268950054,1.459286976296825
iid_generic,36,0.9,2,0,-0.3217221625316469,1.918154102167336,1.281233467486457
iid_generic,36,0.9,2,1,-0.08368130515247672,1.9364634268950054,1.459286976296825
iid_generic,36,0.9,2,2,0.353480041757184,1.9231889147162082,1.4655104385887574
iid_generic,37,0.925,0,0,0.4666428194467421,1.9146400496718528,1.2503519285141849
iid_generic,37,0.925,0,1,0.06610699598819404,1.928630154639494,1.213309275635942
iid_generic,37,0.925,0,2,-0.32607792406896074,1.915839404015102,1.1107963899005109
iid_generic,37,0.925,1,0,0.06610699598819404,1.928630154639494,1.213309275635942
iid_generic,37,0.925,1,1,0.14387838728989263,1.943405786014847,1.3725411491638597
iid_generic,37,0.925,1,2,-0.08305355527948781,1.930083134578781,1.17117296496413
iid_generic,37,0.925,2,0,-0.32607792406896074,1.915839404015102,1.1107963899005109
iid_generic,37,0.925,2,1,-0.08305355527948781,1.930083134578781,1.17117296496413
iid_generic,37,0.925,2,2,0.352565042007904,1.917242579852112,1.0686928724985565
iid_generic,38,0.95,0,0,0.47219479082499555,1.900883283949282,0.9912618734067956
iid_generic,38,0.95,0,1,0.067310128747393,1.91328228722337,1.0924117043602617
iid_generic,38,0.95,0,2,-0.3300972662224919,1.9018814078034436,1.1265112930639225
iid_generic,38,0.95,1,0,0.067310128747393,1.91328228722337,1.0924117043602617
iid_generic,38,0.95,1,1,0.1458052823837713,1.9262271130953657,1.3645093999516593
iid_generic,38,0.95,1,2,-0.08399031001504144,1.9143995682060562,1.312763895083403
iid_generic,38,0.95,2,0,-0.3300972662224919,1.9018814078034436,1.1265112930639225
iid_generic,38,0.95,2,1,-0.08399031001504144,1.9143995682060562,1.312763895083403
iid_generic,38,0.95,2,2,0.3539371390277024,1.9029556477154042,1.3417365943179584
iid_generic,39,0.975,0,0,0.47923074208372024,1.8786475029915566,0.641702466396448
iid_generic,39,0.975,0,1,0.06860898218082691,1.888694187213343,0.8488244034962068
iid_generic,39,0.975,0,2,-0.33544898820696756,1.8779666236939017,0.7470288931469687
iid_generic,39,0.975,1,0,0.06860898218082691,1.888694187213343,0.8488244034962068
iid_generic,39,0.975,1,1,0.1455730655345734,1.8991456118114938,1.4278315840618194
iid_generic,39,0.975,1,2,-0.08605994055327858,1.8880573789357094,0.9921291632084787
iid_generic,39,0.975,2,0,-0.33544898820696756,1.8779666236939017,0.7470288931469687
iid_generic,39,0.975,2,1,-0.08605994055327858,1.8880573789357094,0.9921291632084787
iid_generic,39,0.975,2,2,0.3595200887087307,1.8773151495757288,0.9027647999354426
iid_generic,40,1.0,0,0,0.48722938942276534,1.8633273702298636,nan
iid_generic,40,1.0,0,1,0.06921164389772319,1.8633273702298636,nan
iid_generic,40,1.0,0,2,-0.33945493647987607,1.8633273702298636,nan
iid_generic,40,1.0,1,0,0.06921164389772319,1.8633273702298636,nan
iid_generic,40,1.0,1,1,0.1459984518094679,1.8633273702298636,nan
iid_generic,40,1.0,1,2,-0.08768036231563155,1.8633273702298636,nan
iid_generic,40,1.0,2,0,-0.33945493647987607,1.8633273702298636,nan
iid_generic,40,1.0,2,1,-0.08768036231563155,1.8633273702298636,nan
iid_generic,40,1.0,2,2,0.3627112945652497,1.8633273702298636,nan
