tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_aligned,27,0.675,2,0,0.25371989028966513,1.173472318322546,0.8152795776427179
smooth_aligned,27,0.675,2,1,0.2523799758334234,1.174254513876609,0.822488640763492
smooth_aligned,27,0.675,2,2,0.25246474434810834,1.1734423318103728,0.8207242244637385
smooth_aligned,28,0.7,0,0,0.25997396253309535,1.163644211824779,0.852876417838806
smooth_aligned,28,0.7,0,1,0.25847423601474473,1.1643017711407373,0.8586515247882027
smooth_aligned,28,0.7,0,2,0.25833471422225485,1.1636221478767457,0.8582308592283887
smooth_aligned,28,0.7,1,0,0.25847423601474473,1.1643017711407373,0.8586515247882027
smooth_aligned,28,0.7,1,1,0.25742788233240926,1.164969065705997,0.864642383777278
smooth_aligned,28,0.7,1,2,0.25692246405255775,1.1642821516664255,0.8640814965110866
smooth_aligned,28,0.7,2,0,0.25833471422225485,1.1636221478767457,0.8582308592283887
smooth_aligned,28,0.7,2,1,0.25692246405255775,1.1642821516664255,0.8640814965110866
smooth_aligned,28,0.7,2,2,0.25697820476475314,1.1636029049781478,0.8636955242374103
smooth_aligned,29,0.725,0,0,0.2644837084660275,1.155409636448971,0.891588830265727
smooth_aligned,29,0.725,0,1,0.2629051424191196,1.1559576656084032,0.8965881716859121
smooth_aligned,29,0.725,0,2,0.26274034878895663,1.1554055736155002,0.8965748167683568
smooth_aligned,29,0.725,1,0,0.2629051424191196,1.1559576656084032,0.8965881716859121
smooth_aligned,29,0.725,1,1,0.26178439840928974,1.1565133544352528,0.9017570921929806
smooth_aligned,29,0.725,1,2,0.2612516542235219,1.155955348079143,0.9016253903853039
smooth_aligned,29,0.725,2,0,0.26274034878895663,1.1554055736155002,0.8965748167683568
smooth_aligned,29,0.725,2,1,0.2612516542235219,1.155955348079143,0.9016253903853039
smooth_aligned,29,0.725,2,2,0.26128457459570587,1.1554037188969393,0.9016394722789361
smooth_aligned,30,0.75,0,0,0.26878456809430973,1.148532474756321,0.9086535834812125
smooth_aligned,30,0.75,0,1,0.2671157473561022,1.1489874007818026,0.9133323657332264
smooth_aligned,30,0.75,0,2,0.2669359388018036,1.1485525932504177,0.9131646999121678
smooth_aligned,30,0.75,1,0,0.2671157473561022,1.1489874007818026,0.9133323657332264
smooth_aligned,30,0.75,1,1,0.2659087993054499,1.1494484274094627,0.9181446681855059
smooth_aligned,30,0.75,1,2,0.2653596079842491,1.149008808797612,0.9178710080710074
smooth_aligned,30,0.75,2,0,0.2669359388018036,1.1485525932504177,0.9131646999121678
smooth_aligned,30,0.75,2,1,0.2653596079842491,1.149008808797612,0.9178710080710074
smooth_aligned,30,0.75,2,2,0.2653796155194549,1.1485744938917273,0.9177332868358853
smooth_aligned,31,0.775,0,0,0.27295655769297705,1.1425294918430156,0.8948780567440631
smooth_aligned,31,0.775,0,1,0.2711810202742046,1.142908645465425,0.8989876599832307
smooth_aligned,31,0.775,0,2,0.2709962595429584,1.1425831934676636,0.8991161390090584
smooth_aligned,31,0.775,1,0,0.2711810202742046,1.142908645465425,0.8989876599832307
smooth_aligned,31,0.775,1,1,0.2698711740443643,1.1432925791065947,0.9032234283256305
smooth_aligned,31,0.775,1,2,0.26931616263018104,1.1429632991846215,0.9032459401651015
smooth_aligned,31,0.775,2,0,0.2709962595429584,1.1425831934676636,0.8991161390090584
smooth_aligned,31,0.775,2,1,0.26931616263018104,1.1429632991846215,0.9032459401651015
smooth_aligned,31,0.775,2,2,0.26933289381369513,1.1426383262547812,0.9034195506636928
smooth_aligned,32,0.8,0,0,0.27715749498457776,1.1366926563705215,0.8626121300816374
smooth_aligned,32,0.8,0,1,0.2752583833909649,1.137008348854036,0.8656526036178858
smooth_aligned,32,0.8,0,2,0.2750739975866262,1.1367909448182558,0.866669300222977
smooth_aligned,32,0.8,1,0,0.2752583833909649,1.137008348854036,0.8656526036178858
smooth_aligned,32,0.8,1,1,0.2738287616389787,1.1373276254712132,0.8688204010769467
smooth_aligned,32,0.8,1,2,0.27327367054682394,1.1371072853137363,0.8697333621876787
smooth_aligned,32,0.8,2,0,0.2750739975866262,1.1367909448182558,0.866669300222977
smooth_aligned,32,0.8,2,1,0.27327367054682394,1.1371072853137363,0.8697333621876787
smooth_aligned,32,0.8,2,2,0.27329190887427507,1.1368903109857924,0.8708133947835917
smooth_aligned,33,0.825,0,0,0.28160005012689243,1.1303864351650665,0.8386754992712552
smooth_aligned,33,0.825,0,1,0.2795646017464343,1.1306366718918812,0.8406778245857683
smooth_aligned,33,0.825,0,2,0.2793799213777791,1.1305295124480257,0.8425533733910392
smooth_aligned,33,0.825,1,0,0.2795646017464343,1.1306366718918812,0.8406778245857683
smooth_aligned,33,0.825,1,1,0.27800256368791043,1.1308894923834645,0.8427966704264483
smooth_aligned,33,0.825,1,2,0.2774469132555384,1.1307801346686408,0.8445730322267591
smooth_aligned,33,0.825,2,0,0.2793799213777791,1.1305295124480257,0.8425533733910392
smooth_aligned,33,0.825,2,1,0.2774469132555384,1.1307801346686408,0.8445730322267591
smooth_aligned,33,0.825,2,2,0.2774654181064447,1.1306733287632829,0.846521841284671
smooth_aligned,34,0.85,0,0,0.2865187604840011,1.1235952495361388,0.8374746821706225
smooth_aligned,34,0.85,0,1,0.2843413607665638,1.1237655509078335,0.838771057742063
