tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_generic,5,0.125,2,1,-0.028209519245376746,2.9389614257685115,2.068677210766411
smooth_generic,5,0.125,2,2,0.2724725342581914,2.6537714531076095,1.9682495092084382
smooth_generic,6,0.15,0,0,0.27743591136866325,2.176917415146412,1.3446110346869353
smooth_generic,6,0.15,0,1,0.049093932787300815,2.6413072455972486,1.7395458355423477
smooth_generic,6,0.15,0,2,-0.16025523147642953,2.3677212070941525,1.562553297970326
smooth_generic,6,0.15,1,0,0.049093932787300815,2.6413072455972486,1.7395458355423477
smooth_generic,6,0.15,1,1,0.13349832703663445,3.292928976852044,2.367021707190326
smooth_generic,6,0.15,1,2,-0.031225560001446342,2.887929409172956,2.00355429127313
smooth_generic,6,0.15,2,0,-0.16025523147642953,2.3677212070941525,1.562553297970326
smooth_generic,6,0.15,2,1,-0.031225560001446342,2.887929409172956,2.00355429127313
smooth_generic,6,0.15,2,2,0.2754641280447538,2.606604043882534,1.9386429349399499
smooth_generic,7,0.175,0,0,0.2831754108647124,2.1418311295366124,1.2421012599805747
smooth_generic,7,0.175,0,1,0.05187895739760773,2.5950827492092183,1.6407577470087604
smooth_generic,7,0.175,0,2,-0.16478031630237247,2.326739569951875,1.4488186693003382
smooth_generic,7,0.175,1,0,0.05187895739760773,2.5950827492092183,1.6407577470087604
smooth_generic,7,0.175,1,1,0.13495872198485492,3.2294317068177345,2.296556606665051
smooth_generic,7,0.175,1,2,-0.03420331023145589,2.835060102862059,1.9174151257462118
smooth_generic,7,0.175,2,0,-0.16478031630237247,2.326739569951875,1.4488186693003382
smooth_generic,7,0.175,2,1,-0.03420331023145589,2.835060102862059,1.9174151257462118
smooth_generic,7,0.175,2,2,0.2786837105126189,2.5574338309189013,1.8758254223091224
smooth_generic,8,0.2,0,0,0.2894134283691198,2.1072293780937117,1.1621496979864185
smooth_generic,8,0.2,0,1,0.054563435445340175,2.547876251500923,1.5463177116345157
smooth_generic,8,0.2,0,2,-0.1695700018899636,2.2851960804373808,1.3447168534736493
smooth_generic,8,0.2,1,0,0.054563435445340175,2.547876251500923,1.5463177116345157
smooth_generic,8,0.2,1,1,0.13635373188613273,3.163131838371315,2.2212610107980013
smooth_generic,8,0.2,1,2,-0.03706442348604153,2.7798816733878904,1.8225658372057953
smooth_generic,8,0.2,2,0,-0.1695700018899636,2.2851960804373808,1.3447168534736493
smooth_generic,8,0.2,2,1,-0.03706442348604153,2.7798816733878904,1.8225658372057953
smooth_generic,8,0.2,2,2,0.28242035173588076,2.5060531499981473,1.787858224428865
smooth_generic,9,0.225,0,0,0.2960911161433316,2.073314113422183,1.1052819527605446
smooth_generic,9,0.225,0,1,0.05709493532939148,2.5000496238803467,1.4641897777789616
smooth_generic,9,0.225,0,2,-0.17465985793239228,2.2433309597538424,1.2621775673202151
smooth_generic,9,0.225,1,0,0.05709493532939148,2.5000496238803467,1.4641897777789616
smooth_generic,9,0.225,1,1,0.1377975948250163,3.0945757882720475,2.1448513153116138
smooth_generic,9,0.225,1,2,-0.039719771164442814,2.722896184421007,1.7296207068268812
smooth_generic,9,0.225,2,0,-0.17465985793239228,2.2433309597538424,1.2621775673202151
smooth_generic,9,0.225,2,1,-0.039719771164442814,2.722896184421007,1.7296207068268812
smooth_generic,9,0.225,2,2,0.2868698432407786,2.453033199664403,1.6980563389466636
