source,case_id,fractional_loss_progress,depth_index,depth_fraction,gram_increment_fro,progress_path_scale,terminal_loss_reduction_fraction
PDE,C2,0.0,3,0.1875,0.0,0.4853351268197654,1.0
PDE,C2,0.0,4,0.25,0.0,0.4853351268197654,1.0
PDE,C2,0.0,5,0.3125,0.0,0.4853351268197654,1.0
PDE,C2,0.0,6,0.375,0.0,0.4853351268197654,1.0
PDE,C2,0.0,7,0.4375,0.0,0.4853351268197654,1.0
PDE,C2,0.0,8,0.5,0.0,0.4853351268197654,1.0
PDE,C2,0.0,9,0.5625,0.0,0.4853351268197654,1.0
PDE,C2,0.0,10,0.625,0.0,0.4853351268197654,1.0
PDE,C2,0.0,11,0.6875,0.0,0.4853351268197654,1.0
PDE,C2,0.0,12,0.75,0.0,0.4853351268197654,1.0
PDE,C2,0.0,13,0.8125,0.0,0.4853351268197654,1.0
PDE,C2,0.0,14,0.875,0.0,0.4853351268197654,1.0
PDE,C2,0.0,15,0.9375,0.0,0.4853351268197654,1.0
PDE,C2,0.0,16,1.0,0.0,0.4853351268197654,1.0
PDE,C2,0.01,0,0.0,0.00020088990976707544,0.4853351268197654,1.0
PDE,C2,0.01,1,0.0625,0.0002077002822814753,0.4853351268197654,1.0
PDE,C2,0.01,2,0.125,0.00021457720744483676,0.4853351268197654,1.0
PDE,C2,0.01,3,0.1875,0.00022152069383501413,0.4853351268197654,1.0
PDE,C2,0.01,4,0.25,0.00022853075014095658,0.4853351268197654,1.0
PDE,C2,0.01,5,0.3125,0.00023560738515024027,0.4853351268197654,1.0
PDE,C2,0.01,6,0.375,0.00024275060773835055,0.4853351268197654,1.0
PDE,C2,0.01,7,0.4375,0.0002499604268612407,0.4853351268197654,1.0
PDE,C2,0.01,8,0.5,0.0002572368515462996,0.4853351268197654,1.0
PDE,C2,0.01,9,0.5625,0.00026457989088786313,0.4853351268197654,1.0
PDE,C2,0.01,10,0.625,0.00027198955404046616,0.4853351268197654,1.0
PDE,C2,0.01,11,0.6875,0.00027946585021491064,0.4853351268197654,1.0
PDE,C2,0.01,12,0.75,0.0002870087886741825,0.4853351268197654,1.0
PDE,C2,0.01,13,0.8125,0.0002946183787302249,0.4853351268197654,1.0
PDE,C2,0.01,14,0.875,0.0003022946297407382,0.4853351268197654,1.0
PDE,C2,0.01,15,0.9375,0.00031003755110742157,0.4853351268197654,1.0
PDE,C2,0.01,16,1.0,0.00031784715227294415,0.4853351268197654,1.0
PDE,C2,0.02,0,0.0,0.0004017798195341509,0.4853351268197654,1.0
PDE,C2,0.02,1,0.0625,0.00041540056456301294,0.4853351268197654,1.0
PDE,C2,0.02,2,0.125,0.0004291544148897106,0.4853351268197654,1.0
PDE,C2,0.02,3,0.1875,0.000443041387670003,0.4853351268197654,1.0
PDE,C2,0.02,4,0.25,0.0004570615002821074,0.4853351268197654,1.0
PDE,C2,0.02,5,0.3125,0.00047121477030048054,0.4853351268197654,1.0
PDE,C2,0.02,6,0.375,0.0004855012154767011,0.4853351268197654,1.0
PDE,C2,0.02,7,0.4375,0.0004999208537222619,0.4853351268197654,1.0
PDE,C2,0.02,8,0.5,0.0005144737030926616,0.4853351268197654,1.0
PDE,C2,0.02,9,0.5625,0.0005291597817757515,0.4853351268197654,1.0
PDE,C2,0.02,10,0.625,0.000543979108080775,0.4853351268197654,1.0
PDE,C2,0.02,11,0.6875,0.0005589317004297337,0.4853351268197654,1.0
PDE,C2,0.02,12,0.75,0.000574017577348365,0.4853351268197654,1.0
PDE,C2,0.02,13,0.8125,0.00058923675746038,0.4853351268197654,1.0
PDE,C2,0.02,14,0.875,0.0006045892594815643,0.4853351268197654,1.0
PDE,C2,0.02,15,0.9375,0.0006200751022147807,0.4853351268197654,1.0
PDE,C2,0.02,16,1.0,0.000635694304545719,0.4853351268197654,1.0
PDE,C2,0.03,0,0.0,0.0006026697293010945,0.4853351268197654,1.0
PDE,C2,0.03,1,0.0625,0.0006231008468445135,0.4853351268197654,1.0
PDE,C2,0.03,2,0.125,0.0006437316223343901,0.4853351268197654,1.0
PDE,C2,0.03,3,0.1875,0.0006645620815050171,0.4853351268197654,1.0
PDE,C2,0.03,4,0.25,0.000685592250422932,0.4853351268197654,1.0
PDE,C2,0.03,5,0.3125,0.0007068221554506584,0.4853351268197654,1.0
PDE,C2,0.03,6,0.375,0.0007282518232151464,0.4853351268197654,1.0
PDE,C2,0.03,7,0.4375,0.0007498812805835025,0.4853351268197654,1.0
PDE,C2,0.03,8,0.5,0.0007717105546389611,0.4853351268197654,1.0
PDE,C2,0.03,9,0.5625,0.0007937396726635524,0.4853351268197654,1.0
PDE,C2,0.03,10,0.625,0.0008159686621212159,0.4853351268197654,1.0
PDE,C2,0.03,11,0.6875,0.0008383975506445819,0.4853351268197654,1.0
PDE,C2,0.03,12,0.75,0.0008610263660225102,0.4853351268197654,1.0
PDE,C2,0.03,13,0.8125,0.0008838551361906048,0.4853351268197654,1.0
PDE,C2,0.03,14,0.875,0.0009068838892223025,0.4853351268197654,1.0
PDE,C2,0.03,15,0.9375,0.0009301126533222468,0.4853351268197654,1.0
PDE,C2,0.03,16,1.0,0.0009535414568186884,0.4853351268197654,1.0
PDE,C2,0.04,0,0.0,0.0008035596390681952,0.4853351268197654,1.0
PDE,C2,0.04,1,0.0625,0.0008308011291260763,0.4853351268197654,1.0
PDE,C2,0.04,2,0.125,0.0008583088297792893,0.4853351268197654,1.0
PDE,C2,0.04,3,0.1875,0.0008860827753402255,0.4853351268197654,1.0
PDE,C2,0.04,4,0.25,0.0009141230005640829,0.4853351268197654,1.0
PDE,C2,0.04,5,0.3125,0.000942429540600792,0.4853351268197654,1.0
PDE,C2,0.04,6,0.375,0.0009710024309534971,0.4853351268197654,1.0
PDE,C2,0.04,7,0.4375,0.0009998417074447432,0.4853351268197654,1.0
PDE,C2,0.04,8,0.5,0.0010289474061853231,0.4853351268197654,1.0
PDE,C2,0.04,9,0.5625,0.0010583195635514408,0.4853351268197654,1.0
PDE,C2,0.04,10,0.625,0.0010879582161616196,0.4853351268197654,1.0
PDE,C2,0.04,11,0.6875,0.0011178634008594925,0.4853351268197654,1.0
PDE,C2,0.04,12,0.75,0.001148035154696693,0.4853351268197654,1.0
PDE,C2,0.04,13,0.8125,0.0011784735149206976,0.4853351268197654,1.0
PDE,C2,0.04,14,0.875,0.0012091785189631032,0.4853351268197654,1.0
PDE,C2,0.04,15,0.9375,0.0012401502044296683,0.4853351268197654,1.0
PDE,C2,0.04,16,1.0,0.0012713886090915004,0.4853351268197654,1.0
PDE,C2,0.05,0,0.0,0.0010044495488352085,0.4853351268197654,1.0
PDE,C2,0.05,1,0.0625,0.0010385014114076836,0.4853351268197654,1.0
PDE,C2,0.05,2,0.125,0.001072886037223969,0.4853351268197654,1.0
PDE,C2,0.05,3,0.1875,0.0011076034691752394,0.4853351268197654,1.0
PDE,C2,0.05,4,0.25,0.0011426537507050142,0.4853351268197654,1.0
PDE,C2,0.05,5,0.3125,0.0011780369257510324,0.4853351268197654,1.0
PDE,C2,0.05,6,0.375,0.0012137530386918476,0.4853351268197654,1.0
PDE,C2,0.05,7,0.4375,0.0012498021343059216,0.4853351268197654,1.0
PDE,C2,0.05,8,0.5,0.0012861842577316226,0.4853351268197654,1.0
PDE,C2,0.05,9,0.5625,0.0013228994544393039,0.4853351268197654,1.0
PDE,C2,0.05,10,0.625,0.0013599477702020857,0.4853351268197654,1.0
PDE,C2,0.05,11,0.6875,0.001397329251074378,0.4853351268197654,1.0
PDE,C2,0.05,12,0.75,0.0014350439433708753,0.4853351268197654,1.0
PDE,C2,0.05,13,0.8125,0.001473091893650985,0.4853351268197654,1.0
PDE,C2,0.05,14,0.875,0.001511473148703929,0.4853351268197654,1.0
PDE,C2,0.05,15,0.9375,0.0015501877555370899,0.4853351268197654,1.0
PDE,C2,0.05,16,1.0,0.0015892357613644698,0.4853351268197654,1.0
PDE,C2,0.06,0,0.0,0.0012053394586021518,0.4853351268197654,1.0
PDE,C2,0.06,1,0.0625,0.001246201693689027,0.4853351268197654,1.0
PDE,C2,0.06,2,0.125,0.0012874632446688678,0.4853351268197654,1.0
PDE,C2,0.06,3,0.1875,0.0013291241630102285,0.4853351268197654,1.0
PDE,C2,0.06,4,0.25,0.0013711845008460583,0.4853351268197654,1.0
PDE,C2,0.06,5,0.3125,0.0014136443109012725,0.4853351268197654,1.0
PDE,C2,0.06,6,0.375,0.001456503646430198,0.4853351268197654,1.0
PDE,C2,0.06,7,0.4375,0.0014997625611669427,0.4853351268197654,1.0
PDE,C2,0.06,8,0.5,0.0015434211092779221,0.4853351268197654,1.0
PDE,C2,0.06,9,0.5625,0.0015874793453270351,0.4853351268197654,1.0
PDE,C2,0.06,10,0.625,0.0016319373242423944,0.4853351268197654,1.0
PDE,C2,0.06,11,0.6875,0.0016767951012890939,0.4853351268197654,1.0
PDE,C2,0.06,12,0.75,0.0017220527320449257,0.4853351268197654,1.0
PDE,C2,0.06,13,0.8125,0.0017677102723812096,0.4853351268197654,1.0
PDE,C2,0.06,14,0.875,0.0018137677784446418,0.4853351268197654,1.0
PDE,C2,0.06,15,0.9375,0.0018602253066444488,0.4853351268197654,1.0
PDE,C2,0.06,16,1.0,0.0019070829136373514,0.4853351268197654,1.0
PDE,C2,0.07,0,0.0,0.0014062293683692272,0.4853351268197654,1.0
PDE,C2,0.07,1,0.0625,0.0014539019759706963,0.4853351268197654,1.0
PDE,C2,0.07,2,0.125,0.0015020404521136797,0.4853351268197654,1.0
PDE,C2,0.07,3,0.1875,0.0015506448568452427,0.4853351268197654,1.0
PDE,C2,0.07,4,0.25,0.0015997152509870775,0.4853351268197654,1.0
PDE,C2,0.07,5,0.3125,0.0016492516960515129,0.4853351268197654,1.0
PDE,C2,0.07,6,0.375,0.0016992542541686805,0.4853351268197654,1.0
PDE,C2,0.07,7,0.4375,0.0017497229880281836,0.4853351268197654,1.0
PDE,C2,0.07,8,0.5,0.0018006579608242218,0.4853351268197654,1.0
PDE,C2,0.07,9,0.5625,0.0018520592362149234,0.4853351268197654,1.0
PDE,C2,0.07,10,0.625,0.0019039268782828354,0.4853351268197654,1.0
PDE,C2,0.07,11,0.6875,0.001956260951503942,0.4853351268197654,1.0
PDE,C2,0.07,12,0.75,0.0020090615207191778,0.4853351268197654,1.0
PDE,C2,0.07,13,0.8125,0.0020623286511114347,0.4853351268197654,1.0
PDE,C2,0.07,14,0.875,0.0021160624081856005,0.4853351268197654,1.0
PDE,C2,0.07,15,0.9375,0.0021702628577519403,0.4853351268197654,1.0
PDE,C2,0.07,16,1.0,0.0022249300659101887,0.4853351268197654,1.0
PDE,C2,0.08,0,0.0,0.0016071192781363028,0.4853351268197654,1.0
PDE,C2,0.08,1,0.0625,0.0016616022582522593,0.4853351268197654,1.0
PDE,C2,0.08,2,0.125,0.0017166176595585533,0.4853351268197654,1.0
PDE,C2,0.08,3,0.1875,0.001772165550680319,0.4853351268197654,1.0
PDE,C2,0.08,4,0.25,0.0018282460011280338,0.4853351268197654,1.0
PDE,C2,0.08,5,0.3125,0.001884859081201753,0.4853351268197654,1.0
PDE,C2,0.08,6,0.375,0.0019420048619070564,0.4853351268197654,1.0
PDE,C2,0.08,7,0.4375,0.001999683414889424,0.4853351268197654,1.0
PDE,C2,0.08,8,0.5,0.0020578948123705838,0.4853351268197654,1.0
PDE,C2,0.08,9,0.5625,0.0021166391271027494,0.4853351268197654,1.0
PDE,C2,0.08,10,0.625,0.0021759164323233017,0.4853351268197654,1.0
PDE,C2,0.08,11,0.6875,0.0022357268017188276,0.4853351268197654,1.0
PDE,C2,0.08,12,0.75,0.0022960703093932284,0.4853351268197654,1.0
PDE,C2,0.08,13,0.8125,0.002356947029841527,0.4853351268197654,1.0
PDE,C2,0.08,14,0.875,0.0024183570379263386,0.4853351268197654,1.0
PDE,C2,0.08,15,0.9375,0.0024803004088593365,0.4853351268197654,1.0
PDE,C2,0.08,16,1.0,0.002542777218183158,0.4853351268197654,1.0
PDE,C2,0.09,0,0.0,0.0018080091879033157,0.4853351268197654,1.0
PDE,C2,0.09,1,0.0625,0.0018693025405337345,0.4853351268197654,1.0
PDE,C2,0.09,2,0.125,0.001931194867003258,0.4853351268197654,1.0
PDE,C2,0.09,3,0.1875,0.0019936862445153326,0.4853351268197654,1.0
PDE,C2,0.09,4,0.25,0.002056776751269097,0.4853351268197654,1.0
PDE,C2,0.09,5,0.3125,0.002120466466351824,0.4853351268197654,1.0
PDE,C2,0.09,6,0.375,0.002184755469645407,0.4853351268197654,1.0
PDE,C2,0.09,7,0.4375,0.0022496438417504705,0.4853351268197654,1.0
PDE,C2,0.09,8,0.5,0.002315131663916908,0.4853351268197654,1.0
PDE,C2,0.09,9,0.5625,0.0023812190179906124,0.4853351268197654,1.0
PDE,C2,0.09,10,0.625,0.002447905986363705,0.4853351268197654,1.0
PDE,C2,0.09,11,0.6875,0.0025151926519337378,0.4853351268197654,1.0
PDE,C2,0.09,12,0.75,0.002583079098067543,0.4853351268197654,1.0
PDE,C2,0.09,13,0.8125,0.0026515654085717075,0.4853351268197654,1.0
PDE,C2,0.09,14,0.875,0.002720651667667139,0.4853351268197654,1.0
PDE,C2,0.09,15,0.9375,0.002790337959966783,0.4853351268197654,1.0
PDE,C2,0.09,16,1.0,0.0028606243704561024,0.4853351268197654,1.0
PDE,C2,0.1,0,0.0,0.002008899097670285,0.4853351268197654,1.0
PDE,C2,0.1,1,0.0625,0.002077002822815235,0.4853351268197654,1.0
PDE,C2,0.1,2,0.125,0.002145772074448132,0.4853351268197654,1.0
PDE,C2,0.1,3,0.1875,0.002215206938350347,0.4853351268197654,1.0
PDE,C2,0.1,4,0.25,0.0022853075014101416,0.4853351268197654,1.0
PDE,C2,0.1,5,0.3125,0.0023560738515021966,0.4853351268197654,1.0
PDE,C2,0.1,6,0.375,0.0024275060773838895,0.4853351268197654,1.0
PDE,C2,0.1,7,0.4375,0.002499604268611818,0.4853351268197654,1.0
PDE,C2,0.1,8,0.5,0.002572368515463208,0.4853351268197654,1.0
PDE,C2,0.1,9,0.5625,0.002645798908878476,0.4853351268197654,1.0
PDE,C2,0.1,10,0.625,0.0027198955404040145,0.4853351268197654,1.0
PDE,C2,0.1,11,0.6875,0.002794658502148719,0.4853351268197654,1.0
PDE,C2,0.1,12,0.75,0.002870087886741726,0.4853351268197654,1.0
PDE,C2,0.1,13,0.8125,0.0029461837873019075,0.4853351268197654,1.0
PDE,C2,0.1,14,0.875,0.0030229462974079024,0.4853351268197654,1.0
PDE,C2,0.1,15,0.9375,0.0031003755110742496,0.4853351268197654,1.0
PDE,C2,0.1,16,1.0,0.0031784715227289395,0.4853351268197654,1.0
PDE,C2,0.11,0,0.0,0.0022097890074373604,0.4853351268197654,1.0
PDE,C2,0.11,1,0.0625,0.0022847031050967728,0.4853351268197654,1.0
PDE,C2,0.11,2,0.125,0.0023603492818930314,0.4853351268197654,1.0
PDE,C2,0.11,3,0.1875,0.0024367276321854933,0.4853351268197654,1.0
PDE,C2,0.11,4,0.25,0.0025138382515511606,0.4853351268197654,1.0
PDE,C2,0.11,5,0.3125,0.0025916812366523047,0.4853351268197654,1.0
PDE,C2,0.11,6,0.375,0.0026702566851222404,0.4853351268197654,1.0
PDE,C2,0.11,7,0.4375,0.002749564695472927,0.4853351268197654,1.0
PDE,C2,0.11,8,0.5,0.00282960536700957,0.4853351268197654,1.0
PDE,C2,0.11,9,0.5625,0.002910378799766364,0.4853351268197654,1.0
PDE,C2,0.11,10,0.625,0.0029918850944444545,0.4853351268197654,1.0
PDE,C2,0.11,11,0.6875,0.0030741243523634723,0.4853351268197654,1.0
PDE,C2,0.11,12,0.75,0.003157096675415908,0.4853351268197654,1.0
PDE,C2,0.11,13,0.8125,0.003240802166032132,0.4853351268197654,1.0
PDE,C2,0.11,14,0.875,0.003325240927148729,0.4853351268197654,1.0
PDE,C2,0.11,15,0.9375,0.003410413062181671,0.4853351268197654,1.0
PDE,C2,0.11,16,1.0,0.003496318675001821,0.4853351268197654,1.0
PDE,C2,0.12,0,0.0,0.002410678917204498,0.4853351268197654,1.0
PDE,C2,0.12,1,0.0625,0.0024924033873782478,0.4853351268197654,1.0
PDE,C2,0.12,2,0.125,0.0025749264893378423,0.4853351268197654,1.0
PDE,C2,0.12,3,0.1875,0.0026582483260203502,0.4853351268197654,1.0
PDE,C2,0.12,4,0.25,0.002742369001692054,0.4853351268197654,1.0
PDE,C2,0.12,5,0.3125,0.002827288621802677,0.4853351268197654,1.0
PDE,C2,0.12,6,0.375,0.0029130072928606155,0.4853351268197654,1.0
PDE,C2,0.12,7,0.4375,0.002999525122334105,0.4853351268197654,1.0
PDE,C2,0.12,8,0.5,0.0030868422185560017,0.4853351268197654,1.0
PDE,C2,0.12,9,0.5625,0.0031749586906542524,0.4853351268197654,1.0
PDE,C2,0.12,10,0.625,0.0032638746484849207,0.4853351268197654,1.0
PDE,C2,0.12,11,0.6875,0.00335359020257832,0.4853351268197654,1.0
PDE,C2,0.12,12,0.75,0.003444105464090028,0.4853351268197654,1.0
PDE,C2,0.12,13,0.8125,0.0035354205447624193,0.4853351268197654,1.0
PDE,C2,0.12,14,0.875,0.0036275355568894667,0.4853351268197654,1.0
PDE,C2,0.12,15,0.9375,0.00372045061328903,0.4853351268197654,1.0
PDE,C2,0.12,16,1.0,0.003814165827274853,0.4853351268197654,1.0
PDE,C2,0.13,0,0.0,0.002611568826971511,0.4853351268197654,1.0
PDE,C2,0.13,1,0.0625,0.002700103669659811,0.4853351268197654,1.0
PDE,C2,0.13,2,0.125,0.002789503696782548,0.4853351268197654,1.0
PDE,C2,0.13,3,0.1875,0.0028797690198555585,0.4853351268197654,1.0
PDE,C2,0.13,4,0.25,0.0029708997518330484,0.4853351268197654,1.0
PDE,C2,0.13,5,0.3125,0.003062896006952811,0.4853351268197654,1.0
PDE,C2,0.13,6,0.375,0.0031557579005990983,0.4853351268197654,1.0
PDE,C2,0.13,7,0.4375,0.003249485549195346,0.4853351268197654,1.0
PDE,C2,0.13,8,0.5,0.003344079070102301,0.4853351268197654,1.0
PDE,C2,0.13,9,0.5625,0.003439538581542116,0.4853351268197654,1.0
PDE,C2,0.13,10,0.625,0.003535864202525362,0.4853351268197654,1.0
PDE,C2,0.13,11,0.6875,0.0036330560527932307,0.4853351268197654,1.0
PDE,C2,0.13,12,0.75,0.003731114252764236,0.4853351268197654,1.0
PDE,C2,0.13,13,0.8125,0.003830038923492512,0.4853351268197654,1.0
PDE,C2,0.13,14,0.875,0.0039298301866304,0.4853351268197654,1.0
PDE,C2,0.13,15,0.9375,0.004030488164396452,0.4853351268197654,1.0
PDE,C2,0.13,16,1.0,0.004132012979547628,0.4853351268197654,1.0
PDE,C2,0.14,0,0.0,0.00281245873673848,0.4853351268197654,1.0
PDE,C2,0.14,1,0.0625,0.0029078039519412863,0.4853351268197654,1.0
PDE,C2,0.14,2,0.125,0.0030040809042274214,0.4853351268197654,1.0
PDE,C2,0.14,3,0.1875,0.0031012897136905478,0.4853351268197654,1.0
PDE,C2,0.14,4,0.25,0.0031994305019740674,0.4853351268197654,1.0
PDE,C2,0.14,5,0.3125,0.003298503392103051,0.4853351268197654,1.0
PDE,C2,0.14,6,0.375,0.003398508508337255,0.4853351268197654,1.0
PDE,C2,0.14,7,0.4375,0.0034994459760564296,0.4853351268197654,1.0
PDE,C2,0.14,8,0.5,0.0036013159216486635,0.4853351268197654,1.0
PDE,C2,0.14,9,0.5625,0.003704118472429979,0.4853351268197654,1.0
PDE,C2,0.14,10,0.625,0.003807853756565634,0.4853351268197654,1.0
PDE,C2,0.14,11,0.6875,0.003912521903008054,0.4853351268197654,1.0
PDE,C2,0.14,12,0.75,0.004018123041438418,0.4853351268197654,1.0
PDE,C2,0.14,13,0.8125,0.004124657302222763,0.4853351268197654,1.0
PDE,C2,0.14,14,0.875,0.004232124816371201,0.4853351268197654,1.0
PDE,C2,0.14,15,0.9375,0.004340525715503811,0.4853351268197654,1.0
PDE,C2,0.14,16,1.0,0.004449860131820509,0.4853351268197654,1.0
PDE,C2,0.15,0,0.0,0.00301334864650553,0.4853351268197654,1.0
PDE,C2,0.15,1,0.0625,0.003115504234222849,0.4853351268197654,1.0
PDE,C2,0.15,2,0.125,0.003218658111672258,0.4853351268197654,1.0
PDE,C2,0.15,3,0.1875,0.0033228104075255617,0.4853351268197654,1.0
PDE,C2,0.15,4,0.25,0.003427961252115181,0.4853351268197654,1.0
PDE,C2,0.15,5,0.3125,0.003534110777253254,0.4853351268197654,1.0
PDE,C2,0.15,6,0.375,0.003641259116075799,0.4853351268197654,1.0
PDE,C2,0.15,7,0.4375,0.003749406402917607,0.4853351268197654,1.0
PDE,C2,0.15,8,0.5,0.003858552773194963,0.4853351268197654,1.0
PDE,C2,0.15,9,0.5625,0.003968698363317735,0.4853351268197654,1.0
PDE,C2,0.15,10,0.625,0.004079843310606137,0.4853351268197654,1.0
PDE,C2,0.15,11,0.6875,0.004191987753222964,0.4853351268197654,1.0
PDE,C2,0.15,12,0.75,0.004305131830112601,0.4853351268197654,1.0
PDE,C2,0.15,13,0.8125,0.004419275680952918,0.4853351268197654,1.0
PDE,C2,0.15,14,0.875,0.004534419446111964,0.4853351268197654,1.0
PDE,C2,0.15,15,0.9375,0.004650563266611364,0.4853351268197654,1.0
PDE,C2,0.15,16,1.0,0.004767707284093541,0.4853351268197654,1.0
PDE,C2,0.16,0,0.0,0.0032142385562726307,0.4853351268197654,1.0
PDE,C2,0.16,1,0.0625,0.003323204516504456,0.4853351268197654,1.0
PDE,C2,0.16,2,0.125,0.003433235319117132,0.4853351268197654,1.0
PDE,C2,0.16,3,0.1875,0.003544331101360576,0.4853351268197654,1.0
PDE,C2,0.16,4,0.25,0.0036564920022561995,0.4853351268197654,1.0
PDE,C2,0.16,5,0.3125,0.003769718162403469,0.4853351268197654,1.0
PDE,C2,0.16,6,0.375,0.0038840097238141127,0.4853351268197654,1.0
PDE,C2,0.16,7,0.4375,0.003999366829778848,0.4853351268197654,1.0
PDE,C2,0.16,8,0.5,0.0041157896247413246,0.4853351268197654,1.0
PDE,C2,0.16,9,0.5625,0.004233278254205536,0.4853351268197654,1.0
PDE,C2,0.16,10,0.625,0.004351832864646541,0.4853351268197654,1.0
PDE,C2,0.16,11,0.6875,0.004471453603437787,0.4853351268197654,1.0
PDE,C2,0.16,12,0.75,0.004592140618786589,0.4853351268197654,1.0
PDE,C2,0.16,13,0.8125,0.004713894059683117,0.4853351268197654,1.0
PDE,C2,0.16,14,0.875,0.004836714075852702,0.4853351268197654,1.0
PDE,C2,0.16,15,0.9375,0.004960600817718698,0.4853351268197654,1.0
PDE,C2,0.16,16,1.0,0.005085554436366291,0.4853351268197654,1.0
PDE,C2,0.17,0,0.0,0.0034151284660397067,0.4853351268197654,1.0
PDE,C2,0.17,1,0.0625,0.0035309047987857993,0.4853351268197654,1.0
PDE,C2,0.17,2,0.125,0.003647812526561837,0.4853351268197654,1.0
PDE,C2,0.17,3,0.1875,0.00376585179519559,0.4853351268197654,1.0
PDE,C2,0.17,4,0.25,0.0038850227523971313,0.4853351268197654,1.0
PDE,C2,0.17,5,0.3125,0.004005325547553603,0.4853351268197654,1.0
PDE,C2,0.17,6,0.375,0.00412676033155257,0.4853351268197654,1.0
PDE,C2,0.17,7,0.4375,0.004249327256639895,0.4853351268197654,1.0
PDE,C2,0.17,8,0.5,0.004373026476287624,0.4853351268197654,1.0
PDE,C2,0.17,9,0.5625,0.004497858145093425,0.4853351268197654,1.0
PDE,C2,0.17,10,0.625,0.0046238224186869814,0.4853351268197654,1.0
PDE,C2,0.17,11,0.6875,0.004750919453652723,0.4853351268197654,1.0
PDE,C2,0.17,12,0.75,0.004879149407460904,0.4853351268197654,1.0
PDE,C2,0.17,13,0.8125,0.00500851243841321,0.4853351268197654,1.0
PDE,C2,0.17,14,0.875,0.005139008705593503,0.4853351268197654,1.0
PDE,C2,0.17,15,0.9375,0.00527063836882612,0.4853351268197654,1.0
PDE,C2,0.17,16,1.0,0.005403401588639261,0.4853351268197654,1.0
PDE,C2,0.18,0,0.0,0.003912583256343288,0.4853351268197654,1.0
PDE,C2,0.18,1,0.0625,0.004045240165640245,0.4853351268197654,1.0
PDE,C2,0.18,2,0.125,0.004179195301283402,0.4853351268197654,1.0
PDE,C2,0.18,3,0.1875,0.004314448875892208,0.4853351268197654,1.0
PDE,C2,0.18,4,0.25,0.00445100110446665,0.4853351268197654,1.0
PDE,C2,0.18,5,0.3125,0.004588852204147704,0.4853351268197654,1.0
PDE,C2,0.18,6,0.375,0.004728002394006868,0.4853351268197654,1.0
PDE,C2,0.18,7,0.4375,0.004868451894879735,0.4853351268197654,1.0
PDE,C2,0.18,8,0.5,0.005010200929207323,0.4853351268197654,1.0
PDE,C2,0.18,9,0.5625,0.005153249720917555,0.4853351268197654,1.0
PDE,C2,0.18,10,0.625,0.005297598495311161,0.4853351268197654,1.0
PDE,C2,0.18,11,0.6875,0.005443247478970026,0.4853351268197654,1.0
PDE,C2,0.18,12,0.75,0.005590196899671987,0.4853351268197654,1.0
PDE,C2,0.18,13,0.8125,0.0057384469863256,0.4853351268197654,1.0
PDE,C2,0.18,14,0.875,0.005887997968907243,0.4853351268197654,1.0
PDE,C2,0.18,15,0.9375,0.006038850078410517,0.4853351268197654,1.0
PDE,C2,0.18,16,1.0,0.006191003546798878,0.4853351268197654,1.0
PDE,C2,0.19,0,0.0,0.004551814000694987,0.4853351268197654,1.0
PDE,C2,0.19,1,0.0625,0.0047061656559974525,0.4853351268197654,1.0
PDE,C2,0.19,2,0.125,0.004862030308440903,0.4853351268197654,1.0
PDE,C2,0.19,3,0.1875,0.005019408265262398,0.4853351268197654,1.0
PDE,C2,0.19,4,0.25,0.005178299836765423,0.4853351268197654,1.0
PDE,C2,0.19,5,0.3125,0.005338705336032393,0.4853351268197654,1.0
PDE,C2,0.19,6,0.375,0.005500625078672704,0.4853351268197654,1.0
PDE,C2,0.19,7,0.4375,0.005664059382620408,0.4853351268197654,1.0
PDE,C2,0.19,8,0.5,0.0058290085679435985,0.4853351268197654,1.0
PDE,C2,0.19,9,0.5625,0.005995472956698375,0.4853351268197654,1.0
PDE,C2,0.19,10,0.625,0.006163452872790817,0.4853351268197654,1.0
PDE,C2,0.19,11,0.6875,0.006332948641862505,0.4853351268197654,1.0
PDE,C2,0.19,12,0.75,0.006503960591187369,0.4853351268197654,1.0
PDE,C2,0.19,13,0.8125,0.0066764890495872005,0.4853351268197654,1.0
PDE,C2,0.19,14,0.875,0.006850534347353893,0.4853351268197654,1.0
PDE,C2,0.19,15,0.9375,0.007026096816184698,0.4853351268197654,1.0
PDE,C2,0.19,16,1.0,0.007203176789120426,0.4853351268197654,1.0
PDE,C2,0.2,0,0.0,0.005191044787101486,0.4853351268197654,1.0
PDE,C2,0.2,1,0.0625,0.005367091192006301,0.4853351268197654,1.0
PDE,C2,0.2,2,0.125,0.005544865365027991,0.4853351268197654,1.0
