control,time,depth_index,depth_fraction,C2_minus_C0_contrast_fro,contrast_normalized
n128_L32_S16,2.6,0,0.0,0.08616283187015324,0.11279644955990249
n128_L32_S16,2.6,1,0.0625,0.07386061678572728,0.09669152179549595
n128_L32_S16,2.6,2,0.125,0.059630283165123296,0.07806247869630949
n128_L32_S16,2.6,3,0.1875,0.044886520029220646,0.05876130092875202
n128_L32_S16,2.6,4,0.25,0.030104392992434826,0.039409900672947994
n128_L32_S16,2.6,5,0.3125,0.014791027997358928,0.019363052574193844
n128_L32_S16,2.6,6,0.375,0.0045610487203294565,0.005970905212333342
n128_L32_S16,2.6,7,0.4375,0.020428282490318184,0.02674282733635176
n128_L32_S16,2.6,8,0.5,0.039312949562758985,0.0514648954329784
n128_L32_S16,2.6,9,0.5625,0.05918148389550708,0.0774749519973951
n128_L32_S16,2.6,10,0.625,0.07943080780605778,0.10398350323141918
n128_L32_S16,2.6,11,0.6875,0.10044056569837596,0.13148754464846477
n128_L32_S16,2.6,12,0.75,0.12163800855930375,0.15923728595298423
n128_L32_S16,2.6,13,0.8125,0.14549572749055775,0.19046961585248126
n128_L32_S16,2.6,14,0.875,0.1692008304201304,0.22150215492846373
n128_L32_S16,2.6,15,0.9375,0.1932256621242736,0.2529532534901424
n128_L32_S16,2.6,16,1.0,0.22001418764160713,0.2880223256377904
n128_L32_S16,2.64,0,0.0,0.0861788490809944,0.11281741781820508
n128_L32_S16,2.64,1,0.0625,0.07387712616178296,0.09671313435120137
n128_L32_S16,2.64,2,0.125,0.05964730081472833,0.07808475663696718
n128_L32_S16,2.64,3,0.1875,0.04490411114430426,0.05878432959763586
n128_L32_S16,2.64,4,0.25,0.030122353233098833,0.03943341256706952
n128_L32_S16,2.64,5,0.3125,0.014809271591725985,0.019386935408905175
n128_L32_S16,2.64,6,0.375,0.004546522482837864,0.005951888799119525
n128_L32_S16,2.64,7,0.4375,0.02040861979012331,0.026717086738896872
n128_L32_S16,2.64,8,0.5,0.03929248734276418,0.05143810817778458
n128_L32_S16,2.64,9,0.5625,0.059160401656971846,0.07744735307099104
n128_L32_S16,2.64,10,0.625,0.07940910761986812,0.10395509534481824
n128_L32_S16,2.64,11,0.6875,0.10041819208611996,0.131458255174436
n128_L32_S16,2.64,12,0.75,0.1216149601100373,0.15920711304444946
n128_L32_S16,2.64,13,0.8125,0.14547202320924207,0.1904385843889866
n128_L32_S16,2.64,14,0.875,0.1691764841890001,0.22147028308335306
n128_L32_S16,2.64,15,0.9375,0.19320069957031827,0.25292057481191194
n128_L32_S16,2.64,16,1.0,0.21998854839205137,0.28798876109195903
n128_L32_S16,2.68,0,0.0,0.08619287536261316,0.11283577973520321
n128_L32_S16,2.68,1,0.0625,0.07389158231267962,0.09673205901349545
n128_L32_S16,2.68,2,0.125,0.05966220089296581,0.0781042624480794
n128_L32_S16,2.68,3,0.1875,0.044919513866051766,0.05880449342337102
n128_L32_S16,2.68,4,0.25,0.03013807583677734,0.039453995152788676
n128_L32_S16,2.68,5,0.3125,0.014825242887878991,0.019407843559923744
n128_L32_S16,2.68,6,0.375,0.004533816214177263,0.005935254921599924
n128_L32_S16,2.68,7,0.4375,0.020391407022229267,0.026694553367332757
n128_L32_S16,2.68,8,0.5,0.03927457193685598,0.05141465497719904
n128_L32_S16,2.68,9,0.5625,0.059141944311036435,0.07742319041239887
n128_L32_S16,2.68,10,0.625,0.07939010884015335,0.10393022389095254
n128_L32_S16,2.68,11,0.6875,0.10039860266719039,0.13143261051006927
n128_L32_S16,2.68,12,0.75,0.12159477816373468,0.15918069269777868
n128_L32_S16,2.68,13,0.8125,0.14545126653507187,0.19041141166148617
n128_L32_S16,2.68,14,0.875,0.1691551647707774,0.22144237366313083
n128_L32_S16,2.68,15,0.9375,0.193178841466252,0.25289196019376076
n128_L32_S16,2.68,16,1.0,0.2199660976677372,0.2879593706699206
n128_L32_S16,2.72,0,0.0,0.086205159623994,0.11285186115963124
n128_L32_S16,2.72,1,0.0625,0.07390424200886622,0.09674863192261836
n128_L32_S16,2.72,2,0.125,0.059675248284818204,0.0781213428926867
n128_L32_S16,2.72,3,0.1875,0.0449330018279211,0.05882215062169701
n128_L32_S16,2.72,4,0.25,0.030151840859569706,0.03947201505377603
n128_L32_S16,2.72,5,0.3125,0.014839226015336616,0.01942614898346577
n128_L32_S16,2.72,6,0.375,0.004522697142731564,0.005920698856597699
n128_L32_S16,2.72,7,0.4375,0.020376337533052877,0.026674825779010918
n128_L32_S16,2.72,8,0.5,0.03925888498554949,0.05139411906428408
n128_L32_S16,2.72,9,0.5625,0.05912578371783,0.07740203445109975
n128_L32_S16,2.72,10,0.625,0.0793734738727841,0.10390844692265809
n128_L32_S16,2.72,11,0.6875,0.10038144968242534,0.13141015540107553
n128_L32_S16,2.72,12,0.75,0.12157710492132781,0.15915755651536176
n128_L32_S16,2.72,13,0.8125,0.14543308966277912,0.19038761617317382
n128_L32_S16,2.72,14,0.875,0.1691364946192367,0.22141793241902558
n128_L32_S16,2.72,15,0.9375,0.19315970055044016,0.2528669026683982
n128_L32_S16,2.72,16,1.0,0.21994643781306691,0.28793363379756465
n128_L32_S16,2.7600000000000002,0,0.0,0.08621591954190456,0.11286594705387966
n128_L32_S16,2.7600000000000002,1,0.0625,0.07391532980387247,0.09676314704338455
n128_L32_S16,2.7600000000000002,2,0.125,0.059686674643594555,0.07813630122998128
n128_L32_S16,2.7600000000000002,3,0.1875,0.044944814356596606,0.05883761449708274
n128_L32_S16,2.7600000000000002,4,0.25,0.0301638932344739,0.03948779291377031
n128_L32_S16,2.7600000000000002,5,0.3125,0.014851469538401132,0.019442177077039383
n128_L32_S16,2.7600000000000002,6,0.375,0.0045129630770830665,0.005907955913717314
n128_L32_S16,2.7600000000000002,7,0.4375,0.02036314312926824,0.026657552879912037
n128_L32_S16,2.7600000000000002,8,0.5,0.03924514798713803,0.051376135850237016
n128_L32_S16,2.7600000000000002,9,0.5625,0.05911163280707777,0.07738350938111022
n128_L32_S16,2.7600000000000002,10,0.625,0.07935890735135318,0.1038893777734184
n128_L32_S16,2.7600000000000002,11,0.6875,0.10036642883876472,0.13139049149498588
n128_L32_S16,2.7600000000000002,12,0.75,0.12156162726607112,0.1591372945935728
n128_L32_S16,2.7600000000000002,13,0.8125,0.14541717069272367,0.19036677652266637
n128_L32_S16,2.7600000000000002,14,0.875,0.1691201432792877,0.22139652674964633
n128_L32_S16,2.7600000000000002,15,0.9375,0.19314293785261696,0.252844958487149
n128_L32_S16,2.7600000000000002,16,1.0,0.2199292207331881,0.2879110947811469
n128_L32_S16,2.8000000000000003,0,0.0,0.08622534548280766,0.11287828662820137
n128_L32_S16,2.8000000000000003,1,0.0625,0.07392504207776053,0.09677586145849776
n128_L32_S16,2.8000000000000003,2,0.125,0.059696682559277965,0.07814940267212381
n128_L32_S16,2.8000000000000003,3,0.1875,0.04495516077066065,0.05885115907015178
n128_L32_S16,2.8000000000000003,4,0.25,0.030174447170134365,0.03950160915501431
n128_L32_S16,2.8000000000000003,5,0.3125,0.014862190894264033,0.01945621248940403
n128_L32_S16,2.8000000000000003,6,0.375,0.004504438243224116,0.005896795985805163
n128_L32_S16,2.8000000000000003,7,0.4375,0.020351589261835376,0.026642427620019504
n128_L32_S16,2.8000000000000003,8,0.5,0.03923311731942056,0.05136038640729378
n128_L32_S16,2.8000000000000003,9,0.5625,0.05909924045271547,0.0773672864512991
n128_L32_S16,2.8000000000000003,10,0.625,0.07934615087264768,0.10387267816552906
n128_L32_S16,2.8000000000000003,11,0.6875,0.10035327389665055,0.13137327025547418
n128_L32_S16,2.8000000000000003,12,0.75,0.1215480712062707,0.15911954824770277
n128_L32_S16,2.8000000000000003,13,0.8125,0.1454032279270863,0.19034852393710475
n128_L32_S16,2.8000000000000003,14,0.875,0.16910582154212125,0.22137777804943715
n128_L32_S16,2.8000000000000003,15,0.9375,0.19312825670426897,0.25282573927889906
n128_L32_S16,2.8000000000000003,16,1.0,0.21991414175313917,0.28789135476824823
n128_L32_S16,2.84,0,0.0,0.0862336039339483,0.11288909783237502
n128_L32_S16,2.84,1,0.0625,0.07393355057515949,0.09678700000022
n128_L32_S16,2.84,2,0.125,0.05970544920653021,0.07816087915987537
n128_L32_S16,2.84,3,0.1875,0.04496422414356855,0.058863024003822824
n128_L32_S16,2.84,4,0.25,0.030183690002348072,0.03951370902029212
n128_L32_S16,2.84,5,0.3125,0.014871580282619314,0.019468504212494225
n128_L32_S16,2.84,6,0.375,0.004496969714287794,0.005887018875081574
n128_L32_S16,2.84,7,0.4375,0.0203414708088145,0.02662918147256797
n128_L32_S16,2.84,8,0.5,0.03922257987798952,0.05134659175877692
n128_L32_S16,2.84,9,0.5625,0.05908838698126737,0.07735307808536947
n128_L32_S16,2.84,10,0.625,0.07933497838195895,0.10385805216897026
n128_L32_S16,2.84,11,0.6875,0.10034175192429115,0.13135818674967636
n128_L32_S16,2.84,12,0.75,0.12153619700143897,0.15910400363156962
n128_L32_S16,2.84,13,0.8125,0.14539101486631806,0.19033253572196585
n128_L32_S16,2.84,14,0.875,0.16909327631664012,0.22136135499482665
n128_L32_S16,2.84,15,0.9375,0.19311539748198842,0.2528089051685772
n128_L32_S16,2.84,16,1.0,0.2199009342271236,0.2878740646907323
n128_L32_S16,2.88,0,0.0,0.08624084050444476,0.11289857128445725
n128_L32_S16,2.88,1,0.0625,0.07394100550036946,0.09679675930219707
n128_L32_S16,2.88,2,0.125,0.05971312953652517,0.07817093354105199
n128_L32_S16,2.88,3,0.1875,0.04497216459680376,0.05887341891440536
n128_L32_S16,2.88,4,0.25,0.03019178556537682,0.039524306986340955
n128_L32_S16,2.88,5,0.3125,0.01487980407314055,0.019479270042174913
n128_L32_S16,2.88,6,0.375,0.00449042434431458,0.005878450279110319
n128_L32_S16,2.88,7,0.4375,0.020332608383712317,0.026617579601270112
n128_L32_S16,2.88,8,0.5,0.03921334925614458,0.05133450787819012
n128_L32_S16,2.88,9,0.5625,0.05907888023716197,0.07734063273093196
n128_L32_S16,2.88,10,0.625,0.07932519212969912,0.10384524090818126
n128_L32_S16,2.88,11,0.6875,0.10033165913846767,0.13134497420335742
n128_L32_S16,2.88,12,0.75,0.12152579488978534,0.15909038614434237
n128_L32_S16,2.88,13,0.8125,0.14538031582200878,0.1903185295178338
n128_L32_S16,2.88,14,0.875,0.16908228613168827,0.2213469676561602
n128_L32_S16,2.88,15,0.9375,0.19310413299655205,0.2527941587409614
n128_L32_S16,2.88,16,1.0,0.2198893648089134,0.2878589190731933
n128_L32_S16,2.92,0,0.0,0.0862471825498134,0.112906873706569
n128_L32_S16,2.92,1,0.0625,0.0739475382244584,0.09680531134334049
n128_L32_S16,2.92,2,0.125,0.059719859069055026,0.07817974322569315
n128_L32_S16,2.92,3,0.1875,0.04497912218119697,0.05888252714355746
n128_L32_S16,2.92,4,0.25,0.030198877142147543,0.03953359062598182
n128_L32_S16,2.92,5,0.3125,0.014887007789504275,0.019488700484650262
n128_L32_S16,2.92,6,0.375,0.004484686131246213,0.005870938338672876
n128_L32_S16,2.92,7,0.4375,0.02032484510479637,0.026607416631000268
n128_L32_S16,2.92,8,0.5,0.03920526240023604,0.051323921310701716
n128_L32_S16,2.92,9,0.5625,0.05907055213712621,0.07732973034883489
n128_L32_S16,2.92,10,0.625,0.07931661912989488,0.10383401792584646
n128_L32_S16,2.92,11,0.6875,0.10032281726080046,0.13133339923087037
n128_L32_S16,2.92,12,0.75,0.12151668134439025,0.1590784555294687
n128_L32_S16,2.92,13,0.8125,0.1453709420718748,0.19030625826686365
n128_L32_S16,2.92,14,0.875,0.1690726571932546,0.22133436233615417
n128_L32_S16,2.92,15,0.9375,0.1930942644503068,0.25278123974846056
n128_L32_S16,2.92,16,1.0,0.21987922930434947,0.2878456506034309
n128_L32_S16,2.96,0,0.0,0.08625274146685004,0.11291415092914307
n128_L32_S16,2.96,1,0.0625,0.07395326365262007,0.09681280654695473
n128_L32_S16,2.96,2,0.125,0.05972575633452351,0.07818746338289458
n128_L32_S16,2.96,3,0.1875,0.04498521939742224,0.05889050905788736
n128_L32_S16,2.96,4,0.25,0.03020509004535728,0.03954172398706464
n128_L32_S16,2.96,5,0.3125,0.014893318721761653,0.019496962176340227
n128_L32_S16,2.96,6,0.375,0.004479653945954402,0.005864350664821821
n128_L32_S16,2.96,7,0.4375,0.02031804376849549,0.02659851294747048
n128_L32_S16,2.96,8,0.5,0.03919817668210654,0.05131464534065474
n128_L32_S16,2.96,9,0.5625,0.059063255653771525,0.07732017846435271
n128_L32_S16,2.96,10,0.625,0.07930910805925552,0.10382418512344053
n128_L32_S16,2.96,11,0.6875,0.10031507032665524,0.13132325765767006
n128_L32_S16,2.96,12,0.75,0.12150869579378708,0.15906800158156253
n128_L32_S16,2.96,13,0.8125,0.14536272849112714,0.1902955058028789
n128_L32_S16,2.96,14,0.875,0.16906421992952517,0.22132331704699615
n128_L32_S16,2.96,15,0.9375,0.19308561789427106,0.25276992047307717
n128_L32_S16,2.96,16,1.0,0.2198703490358521,0.28783402537320224
n128_L32_S16,3.0,0,0.0,0.08625761470003614,0.11292053051752635
n128_L32_S16,3.0,1,0.0625,0.0739582822941387,0.09681937649054442
n128_L32_S16,3.0,2,0.125,0.05973092500941312,0.07819422973636536
n128_L32_S16,3.0,3,0.1875,0.0449905634004692,0.058897504934845565
n128_L32_S16,3.0,4,0.25,0.030210533875205108,0.03954885054808306
n128_L32_S16,3.0,5,0.3125,0.014898848212730974,0.019504200877015165
n128_L32_S16,3.0,6,0.375,0.0044752395738828585,0.005858571775178815
n128_L32_S16,3.0,7,0.4375,0.020312084376881753,0.02659071146043742
n128_L32_S16,3.0,8,0.5,0.039191967337223015,0.05130651663780512
n128_L32_S16,3.0,9,0.5625,0.05905686217559683,0.07731180871114485
n128_L32_S16,3.0,10,0.625,0.07930252654275442,0.1038155692077617
n128_L32_S16,3.0,11,0.6875,0.10030828189130515,0.13131437086287773
n128_L32_S16,3.0,12,0.75,0.12150169775024655,0.15905884038701837
n128_L32_S16,3.0,13,0.8125,0.14535553060216705,0.19028608298910407
n128_L32_S16,3.0,14,0.875,0.1690568259644702,0.22131363754844358
n128_L32_S16,3.0,15,0.9375,0.19307804112429303,0.25276000166314366
n128_L32_S16,3.0,16,1.0,0.21986256765695467,0.28782383870810246
n128_L32_S16,3.04,0,0.0,0.08626188749556433,0.11292612406818868
n128_L32_S16,3.04,1,0.0625,0.07396268207213055,0.09682513627496145
n128_L32_S16,3.04,2,0.125,0.05973545578345769,0.0782001610087585
n128_L32_S16,3.04,3,0.1875,0.0449952479274548,0.05890363748643858
n128_L32_S16,3.04,4,0.25,0.03021530449394582,0.03955509580307848
n128_L32_S16,3.04,5,0.3125,0.014903693658627227,0.019510544088835957
n128_L32_S16,3.04,6,0.375,0.004471366024087374,0.005853500880285497
n128_L32_S16,3.04,7,0.4375,0.020306861975237647,0.026583874772844344
n128_L32_S16,3.04,8,0.5,0.03918652522328705,0.05129939232310057
n128_L32_S16,3.04,9,0.5625,0.05905125919694932,0.077304473807165
n128_L32_S16,3.04,10,0.625,0.07929675877812305,0.10380801858113771
n128_L32_S16,3.04,11,0.6875,0.10030233258449431,0.13130658257794048
n128_L32_S16,3.04,12,0.75,0.12149556429574716,0.15905081103287516
n128_L32_S16,3.04,13,0.8125,0.14534922199138942,0.19027782433648174
n128_L32_S16,3.04,14,0.875,0.1690503454675912,0.22130515387835675
n128_L32_S16,3.04,15,0.9375,0.1930714009627256,0.2527513089747413
n128_L32_S16,3.04,16,1.0,0.219855748362069,0.2878149115148463
n128_L32_S16,3.08,0,0.0,0.08626563443461742,0.11293102921595057
n128_L32_S16,3.08,1,0.0625,0.07396653990562953,0.09683018659552581
n128_L32_S16,3.08,2,0.125,0.05973942799205874,0.07820536105868008
n128_L32_S16,3.08,3,0.1875,0.04499935498329794,0.058909014065958956
n128_L32_S16,3.08,4,0.25,0.030219485752534542,0.03956056952200418
n128_L32_S16,3.08,5,0.3125,0.014907940259298006,0.019516103347601784
n128_L32_S16,3.08,6,0.375,0.004467966067385042,0.005849049969882989
n128_L32_S16,3.08,7,0.4375,0.020302284761120972,0.026577882705382885
n128_L32_S16,3.08,8,0.5,0.039181754859577034,0.05129314740196788
n128_L32_S16,3.08,9,0.5625,0.0590463482971011,0.07729804490905429
n128_L32_S16,3.08,10,0.625,0.07929170345736292,0.10380140062046078
n128_L32_S16,3.08,11,0.6875,0.10029711797044483,0.13129975608514954
n128_L32_S16,3.08,12,0.75,0.1214901878815902,0.15904377272627468
n128_L32_S16,3.08,13,0.8125,0.1453436920479674,0.19027058504349736
n128_L32_S16,3.08,14,0.875,0.1690446648336913,0.2212977173152674
n128_L32_S16,3.08,15,0.9375,0.19306558087837067,0.25274368985595047
n128_L32_S16,3.08,16,1.0,0.21984977144315573,0.2878070870826858
n128_L32_S16,3.12,0,0.0,0.08626892077360418,0.11293533138849657
n128_L32_S16,3.12,1,0.0625,0.07396992309256294,0.09683461555249023
n128_L32_S16,3.12,2,0.125,0.05974291104335004,0.07820992074887093
n128_L32_S16,3.12,3,0.1875,0.045002956314520774,0.05891372859735036
n128_L32_S16,3.12,4,0.25,0.030223151000314256,0.03956536772706935
n128_L32_S16,3.12,5,0.3125,0.014911662549149957,0.01952097622689811
n128_L32_S16,3.12,6,0.375,0.004464980971103412,0.00584514215656193
n128_L32_S16,3.12,7,0.4375,0.020298272431038277,0.02657263013211008
n128_L32_S16,3.12,8,0.5,0.03917757271212093,0.051287672519418806
n128_L32_S16,3.12,9,0.5625,0.05904204337253295,0.07729240929800982
n128_L32_S16,3.12,10,0.625,0.07928727194846528,0.10379559929686225
n128_L32_S16,3.12,11,0.6875,0.10029254667549263,0.13129377176651347
n128_L32_S16,3.12,12,0.75,0.12148547440291316,0.15903760227379177
n128_L32_S16,3.12,13,0.8125,0.14533884398490637,0.1902642384055253
n128_L32_S16,3.12,14,0.875,0.16903968465201244,0.22129119771976033
n128_L32_S16,3.12,15,0.9375,0.19306047890310477,0.2527370108194884
n128_L32_S16,3.12,16,1.0,0.21984453215070374,0.28780022828320156
n128_L32_S16,3.16,0,0.0,0.08627180361561616,0.11293910533993869
n128_L32_S16,3.16,1,0.0625,0.07397289051861185,0.0968385002335689
n128_L32_S16,3.16,2,0.125,0.059745965665661684,0.0782139195792717
n128_L32_S16,3.16,3,0.1875,0.045006114697725044,0.058917863261962224
n128_L32_S16,3.16,4,0.25,0.030226364404887757,0.039569574420593966
n128_L32_S16,3.16,5,0.3125,0.014914925736058172,0.019525248090873654
n128_L32_S16,3.16,6,0.375,0.004462359402822206,0.00584171024064203
n128_L32_S16,3.16,7,0.4375,0.02029475473501037,0.02656802508821857
n128_L32_S16,3.16,8,0.5,0.039173905694044386,0.05128287199684395
n128_L32_S16,3.16,9,0.5625,0.05903826909092075,0.07728746835588599
n128_L32_S16,3.16,10,0.625,0.0792833867049877,0.10379051309367654
n128_L32_S16,3.16,11,0.6875,0.10028853875015174,0.13128852495952326
n128_L32_S16,3.16,12,0.75,0.1214813415140434,0.15903219187605047
n128_L32_S16,3.16,13,0.8125,0.14533459310744468,0.19025867354797843
n128_L32_S16,3.16,14,0.875,0.1690353179290035,0.22128548120788474
n128_L32_S16,3.16,15,0.9375,0.1930560058085631,0.25273115505579197
n128_L32_S16,3.16,16,1.0,0.21983993882152397,0.28779421511938263
n128_L32_S16,3.2,0,0.0,0.08627433293433272,0.11294241649121865
n128_L32_S16,3.2,1,0.0625,0.0739754937138469,0.09684190809718772
n128_L32_S16,3.2,2,0.125,0.059748644997934905,0.0782174271144937
n128_L32_S16,3.2,3,0.1875,0.04500888506597815,0.05892148997311066
n128_L32_S16,3.2,4,0.25,0.030229182105942047,0.039573263095489475
n128_L32_S16,3.2,5,0.3125,0.014917786872217677,0.019528993627011396
n128_L32_S16,3.2,6,0.375,0.004460056479569174,0.0058386954654667846
n128_L32_S16,3.2,7,0.4375,0.020291670212993503,0.0265639871158755
n128_L32_S16,3.2,8,0.5,0.03917068985424666,0.05127866211534791
n128_L32_S16,3.2,9,0.5625,0.059034959539157196,0.07728313579530899
n128_L32_S16,3.2,10,0.625,0.07927997987511119,0.10378605318554697
n128_L32_S16,3.2,11,0.6875,0.10028502423644292,0.131283924081631
n128_L32_S16,3.2,12,0.75,0.12147771715477543,0.15902744719846174
n128_L32_S16,3.2,13,0.8125,0.14533086529810418,0.1902537934430757
n128_L32_S16,3.2,14,0.875,0.1690314885332925,0.22128046811545513
n128_L32_S16,3.2,15,0.9375,0.19305208351070738,0.25272602034442465
n128_L32_S16,3.2,16,1.0,0.21983591124037424,0.2877889425808165
n128_L32_S16,3.24,0,0.0,0.08627655246896072,0.11294532210168062
n128_L32_S16,3.24,1,0.0625,0.07397777777628425,0.09684489818151891
n128_L32_S16,3.24,2,0.125,0.05975099554283207,0.07822050423154263
n128_L32_S16,3.24,3,0.1875,0.04501131549345769,0.0589246716650845
n128_L32_S16,3.24,4,0.25,0.030231653223872848,0.039576498055657196
n128_L32_S16,3.24,5,0.3125,0.014920295877924027,0.019532278186367897
n128_L32_S16,3.24,6,0.375,0.0044580329424193516,0.005836046436864794
n128_L32_S16,3.24,7,0.4375,0.020288965090344623,0.0265604458182673
n128_L32_S16,3.24,8,0.5,0.039167869230822105,0.05127496961475421
n128_L32_S16,3.24,9,0.5625,0.05903205704117898,0.0772793361120849
n128_L32_S16,3.24,10,0.625,0.0792769920852814,0.10378214184608055
n128_L32_S16,3.24,11,0.6875,0.10028194191489624,0.13127988898994097
n128_L32_S16,3.24,12,0.75,0.12147453826131692,0.15902328568371266
n128_L32_S16,3.24,13,0.8125,0.14532759569147152,0.19024951317498773
n128_L32_S16,3.24,14,0.875,0.1690281298352601,0.2212760712171061
